"ContextId","Alias","GeoLevel","LocationAvivGeoId","LocationName","WhiteLabelUrl"
"29071","buy:apartment:rooms-1:newbuild","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/projet-neuf/piece-1/ile-de-france/paris-75000/ad08fr31096"
"29071","buy:apartment:rooms-1:newbuild","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/projet-neuf/piece-1/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"40180","buy:apartment:rooms-1:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-1/france/ad02fr1"
"40180","buy:apartment:rooms-1:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-1/ile-de-france/ad04fr5"
"40180","buy:apartment:rooms-1:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-1/ile-de-france/paris-75/ad06fr76"
"40180","buy:apartment:rooms-1:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-1/ile-de-france/paris-75000/ad08fr31096"
"40180","buy:apartment:rooms-1:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-1/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"46164","buy:apartment:rooms-2","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/france/ad02fr1"
"46164","buy:apartment:rooms-2","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/ile-de-france/ad04fr5"
"46164","buy:apartment:rooms-2","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/ile-de-france/paris-75/ad06fr76"
"46164","buy:apartment:rooms-2","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/ile-de-france/paris-75000/ad08fr31096"
"46164","buy:apartment:rooms-2","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"86617","buy:apartment:rooms-2:cheap","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-2/france/ad02fr1"
"86617","buy:apartment:rooms-2:cheap","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-2/ile-de-france/ad04fr5"
"86617","buy:apartment:rooms-2:cheap","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-2/ile-de-france/paris-75/ad06fr76"
"86617","buy:apartment:rooms-2:cheap","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-2/ile-de-france/paris-75000/ad08fr31096"
"86617","buy:apartment:rooms-2:cheap","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-2/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"92064","buy:apartment:rooms-2:terrace","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/balcon-terrasse/france/ad02fr1"
"92064","buy:apartment:rooms-2:terrace","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/balcon-terrasse/ile-de-france/ad04fr5"
"92064","buy:apartment:rooms-2:terrace","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/balcon-terrasse/ile-de-france/paris-75/ad06fr76"
"92064","buy:apartment:rooms-2:terrace","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/balcon-terrasse/ile-de-france/paris-75000/ad08fr31096"
"92064","buy:apartment:rooms-2:terrace","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-2/balcon-terrasse/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"75457","buy:apartment:rooms-2:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-2/france/ad02fr1"
"75457","buy:apartment:rooms-2:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-2/ile-de-france/ad04fr5"
"75457","buy:apartment:rooms-2:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-2/ile-de-france/paris-75/ad06fr76"
"75457","buy:apartment:rooms-2:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-2/ile-de-france/paris-75000/ad08fr31096"
"75457","buy:apartment:rooms-2:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-2/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"56137","buy:apartment:rooms-3","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/france/ad02fr1"
"56137","buy:apartment:rooms-3","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/ile-de-france/ad04fr5"
"56137","buy:apartment:rooms-3","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/ile-de-france/paris-75/ad06fr76"
"56137","buy:apartment:rooms-3","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/ile-de-france/paris-75000/ad08fr31096"
"56137","buy:apartment:rooms-3","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"35712","buy:apartment:rooms-3:cheap","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-3/france/ad02fr1"
"35712","buy:apartment:rooms-3:cheap","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-3/ile-de-france/ad04fr5"
"35712","buy:apartment:rooms-3:cheap","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-3/ile-de-france/paris-75/ad06fr76"
"35712","buy:apartment:rooms-3:cheap","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-3/ile-de-france/paris-75000/ad08fr31096"
"35712","buy:apartment:rooms-3:cheap","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/pas-cher/piece-3/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"79558","buy:apartment:rooms-3:terrace","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/balcon-terrasse/france/ad02fr1"
"79558","buy:apartment:rooms-3:terrace","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/balcon-terrasse/ile-de-france/ad04fr5"
"79558","buy:apartment:rooms-3:terrace","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/balcon-terrasse/ile-de-france/paris-75/ad06fr76"
"79558","buy:apartment:rooms-3:terrace","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/balcon-terrasse/ile-de-france/paris-75000/ad08fr31096"
"79558","buy:apartment:rooms-3:terrace","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-3/balcon-terrasse/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"56396","buy:apartment:rooms-3:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-3/france/ad02fr1"
"56396","buy:apartment:rooms-3:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-3/ile-de-france/ad04fr5"
"56396","buy:apartment:rooms-3:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-3/ile-de-france/paris-75/ad06fr76"
"56396","buy:apartment:rooms-3:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-3/ile-de-france/paris-75000/ad08fr31096"
"56396","buy:apartment:rooms-3:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/avec-travaux/piece-3/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"22863","buy:apartment:rooms-4","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-4/france/ad02fr1"
"22863","buy:apartment:rooms-4","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-4/ile-de-france/ad04fr5"
"22863","buy:apartment:rooms-4","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-4/ile-de-france/paris-75/ad06fr76"
"22863","buy:apartment:rooms-4","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-4/ile-de-france/paris-75000/ad08fr31096"
"22863","buy:apartment:rooms-4","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-4/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"75323","buy:apartment:rooms-5","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-5/france/ad02fr1"
"75323","buy:apartment:rooms-5","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-5/ile-de-france/ad04fr5"
"75323","buy:apartment:rooms-5","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-5/ile-de-france/paris-75/ad06fr76"
"75323","buy:apartment:rooms-5","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-5/ile-de-france/paris-75000/ad08fr31096"
"75323","buy:apartment:rooms-5","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/piece-5/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"49184","buy:apartment:loft","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/france/ad02fr1"
"49184","buy:apartment:loft","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/ile-de-france/ad04fr5"
"49184","buy:apartment:loft","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/ile-de-france/paris-75/ad06fr76"
"49184","buy:apartment:loft","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/ile-de-france/paris-75000/ad08fr31096"
"49184","buy:apartment:loft","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"62009","buy:apartment:loft:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/avec-travaux/france/ad02fr1"
"62009","buy:apartment:loft:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/avec-travaux/ile-de-france/ad04fr5"
"62009","buy:apartment:loft:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/avec-travaux/ile-de-france/paris-75/ad06fr76"
"62009","buy:apartment:loft:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/avec-travaux/ile-de-france/paris-75000/ad08fr31096"
"62009","buy:apartment:loft:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/loft/avec-travaux/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"81926","buy:apartment:multistorey","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/appartement/duplex/france/ad02fr1"
"81926","buy:apartment:multistorey","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/appartement/duplex/ile-de-france/ad04fr5"
"81926","buy:apartment:multistorey","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/appartement/duplex/ile-de-france/paris-75/ad06fr76"
"81926","buy:apartment:multistorey","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/appartement/duplex/ile-de-france/paris-75000/ad08fr31096"
"81926","buy:apartment:multistorey","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/appartement/duplex/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"88376","buy:building","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/immeuble/france/ad02fr1"
"88376","buy:building","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/immeuble/ile-de-france/ad04fr5"
"88376","buy:building","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/immeuble/ile-de-france/paris-75/ad06fr76"
"88376","buy:building","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/immeuble/ile-de-france/paris-75000/ad08fr31096"
"88376","buy:building","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/immeuble/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"68864","buy:building:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/immeuble/avec-travaux/france/ad02fr1"
"68864","buy:building:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/immeuble/avec-travaux/ile-de-france/ad04fr5"
"68864","buy:building:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/immeuble/avec-travaux/ile-de-france/paris-75/ad06fr76"
"68864","buy:building:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/immeuble/avec-travaux/ile-de-france/paris-75000/ad08fr31096"
"68864","buy:building:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/immeuble/avec-travaux/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"95719","buy:empty","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/immobilier/france/ad02fr1"
"95719","buy:empty","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/immobilier/ile-de-france/ad04fr5"
"95719","buy:empty","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/immobilier/ile-de-france/paris-75/ad06fr76"
"95719","buy:empty","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/immobilier/ile-de-france/paris-75000/ad08fr31096"
"95719","buy:empty","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/immobilier/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"95719","buy:empty","Neighborhood","NBH2FR99","Goutte d'Or-Château Rouge (75018)","https://www.logic-immo.com/recherche-immo/vente/immobilier/paris-75000/goutte-d-or-chateau-rouge-75018/nbh2fr99"
"81545","buy:empty:newbuild","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/immobilier/projet-neuf/france/ad02fr1"
"81545","buy:empty:newbuild","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/immobilier/projet-neuf/ile-de-france/ad04fr5"
"81545","buy:empty:newbuild","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/immobilier/projet-neuf/ile-de-france/paris-75/ad06fr76"
"81545","buy:empty:newbuild","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/immobilier/projet-neuf/ile-de-france/paris-75000/ad08fr31096"
"81545","buy:empty:newbuild","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/immobilier/projet-neuf/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"29441","buy:gastronomyhotel","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/france/ad02fr1"
"29441","buy:gastronomyhotel","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/ile-de-france/ad04fr5"
"29441","buy:gastronomyhotel","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/ile-de-france/paris-75/ad06fr76"
"29441","buy:gastronomyhotel","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/ile-de-france/paris-75000/ad08fr31096"
"29441","buy:gastronomyhotel","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"20514","buy:gastronomyhotel:cafebarpub","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/cafe-bar-pub/france/ad02fr1"
"20514","buy:gastronomyhotel:cafebarpub","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/cafe-bar-pub/ile-de-france/ad04fr5"
"20514","buy:gastronomyhotel:cafebarpub","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/cafe-bar-pub/ile-de-france/paris-75/ad06fr76"
"20514","buy:gastronomyhotel:cafebarpub","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/cafe-bar-pub/ile-de-france/paris-75000/ad08fr31096"
"20514","buy:gastronomyhotel:cafebarpub","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/cafe-bar-pub/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"16439","buy:gastronomyhotel:hotel","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/hotel/france/ad02fr1"
"16439","buy:gastronomyhotel:hotel","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/hotel/ile-de-france/ad04fr5"
"16439","buy:gastronomyhotel:hotel","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/hotel/ile-de-france/paris-75/ad06fr76"
"16439","buy:gastronomyhotel:hotel","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/hotel/ile-de-france/paris-75000/ad08fr31096"
"16439","buy:gastronomyhotel:hotel","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/hotel/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"10014","buy:gastronomyhotel:restaurant","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/restaurant/france/ad02fr1"
"10014","buy:gastronomyhotel:restaurant","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/restaurant/ile-de-france/ad04fr5"
"10014","buy:gastronomyhotel:restaurant","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/restaurant/ile-de-france/paris-75/ad06fr76"
"10014","buy:gastronomyhotel:restaurant","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/restaurant/ile-de-france/paris-75000/ad08fr31096"
"10014","buy:gastronomyhotel:restaurant","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/hotel-restaurant/restaurant/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"29973","buy:house","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/france/ad02fr1"
"29973","buy:house","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/ile-de-france/ad04fr5"
"29973","buy:house","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/ile-de-france/paris-75/ad06fr76"
"29973","buy:house","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/ile-de-france/paris-75000/ad08fr31096"
"29973","buy:house","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"29973","buy:house","Neighborhood","NBH2FR99","Goutte d'Or-Château Rouge (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/paris-75000/goutte-d-or-chateau-rouge-75018/nbh2fr99"
"23987","buy:house:cellar","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/cave/france/ad02fr1"
"23987","buy:house:cellar","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/cave/ile-de-france/ad04fr5"
"23987","buy:house:cellar","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/cave/ile-de-france/paris-75/ad06fr76"
"23987","buy:house:cellar","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/cave/ile-de-france/paris-75000/ad08fr31096"
"23987","buy:house:cellar","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/cave/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"88985","buy:house:cheap","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/pas-cher/france/ad02fr1"
"88985","buy:house:cheap","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/pas-cher/ile-de-france/ad04fr5"
"88985","buy:house:cheap","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/pas-cher/ile-de-france/paris-75/ad06fr76"
"88985","buy:house:cheap","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/pas-cher/ile-de-france/paris-75000/ad08fr31096"
"88985","buy:house:cheap","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/pas-cher/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"86386","buy:house:garden","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/jardin/france/ad02fr1"
"86386","buy:house:garden","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/jardin/ile-de-france/ad04fr5"
"86386","buy:house:garden","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/jardin/ile-de-france/paris-75/ad06fr76"
"86386","buy:house:garden","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/jardin/ile-de-france/paris-75000/ad08fr31096"
"86386","buy:house:garden","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/jardin/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"10390","buy:house:lifeannuity","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/viager/france/ad02fr1"
"10390","buy:house:lifeannuity","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/viager/ile-de-france/ad04fr5"
"10390","buy:house:lifeannuity","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/viager/ile-de-france/paris-75/ad06fr76"
"10390","buy:house:lifeannuity","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/viager/ile-de-france/paris-75000/ad08fr31096"
"10390","buy:house:lifeannuity","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/viager/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"82944","buy:house:luxury","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/luxe/france/ad02fr1"
"82944","buy:house:luxury","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/luxe/ile-de-france/ad04fr5"
"82944","buy:house:luxury","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/luxe/ile-de-france/paris-75/ad06fr76"
"82944","buy:house:luxury","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/luxe/ile-de-france/paris-75000/ad08fr31096"
"82944","buy:house:luxury","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/luxe/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"22914","buy:house:newbuild","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/projet-neuf/france/ad02fr1"
"22914","buy:house:newbuild","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/projet-neuf/ile-de-france/ad04fr5"
"22914","buy:house:newbuild","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/projet-neuf/ile-de-france/paris-75/ad06fr76"
"22914","buy:house:newbuild","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/projet-neuf/ile-de-france/paris-75000/ad08fr31096"
"22914","buy:house:newbuild","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/projet-neuf/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"21835","buy:house:parkinggarage","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/parking-garage/france/ad02fr1"
"21835","buy:house:parkinggarage","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/parking-garage/ile-de-france/ad04fr5"
"21835","buy:house:parkinggarage","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/parking-garage/ile-de-france/paris-75/ad06fr76"
"21835","buy:house:parkinggarage","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/parking-garage/ile-de-france/paris-75000/ad08fr31096"
"21835","buy:house:parkinggarage","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/parking-garage/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"69317","buy:house:seaside","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/proche-mer/france/ad02fr1"
"69317","buy:house:seaside","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/proche-mer/ile-de-france/ad04fr5"
